subject,list,position,trial_type,item,item_index,session,list_type,category,response,response_time,list_category
45,45,8,recall,VERSAILLES,489,3,mixed,loc,4.0,1.401,mixed
45,45,9,recall,BOOK,540,3,mixed,obj,4.0,1.078,mixed
45,45,10,recall,CRAYONS,567,3,mixed,obj,1.0,1.02,mixed
45,45,11,recall,LEGO,636,3,mixed,obj,1.0,0.846,mixed
45,46,1,study,OLD FAITHFUL,407,3,mixed,loc,4.0,2.187,mixed
45,46,2,study,CINDERELLA CASTLE,300,3,mixed,loc,2.0,1.0979999999999999,mixed
45,46,3,study,CAMDEN YARDS,285,3,mixed,loc,2.0,1.6740000000000002,mixed
45,46,4,study,WEDDING DRESS,760,3,mixed,obj,1.0,1.195,mixed
45,46,5,study,CRADLE,566,3,mixed,obj,1.0,1.188,mixed
45,46,6,study,GLOBE,597,3,mixed,obj,2.0,1.5330000000000001,mixed
45,46,7,study,AL PACINO,3,3,mixed,cel,4.0,1.2009999999999998,mixed
45,46,8,study,MARTHA STEWART,171,3,mixed,cel,2.0,1.3769999999999998,mixed
45,46,9,study,AUDREY TATOU,20,3,mixed,cel,4.0,1.1059999999999999,mixed
45,46,10,study,JERRY SEINFELD,122,3,mixed,cel,3.0,1.3840000000000001,mixed
45,46,11,study,ROCK OF GIBRALTAR,435,3,mixed,loc,4.0,2.0869999999999997,mixed
45,46,12,study,GRAND CENTRAL STATION,334,3,mixed,loc,2.0,2.083,mixed
45,46,13,study,LONDON EYE,371,3,mixed,loc,3.0,1.6269999999999998,mixed
45,46,14,study,ALAMO,260,3,mixed,loc,3.0,1.501,mixed
45,46,15,study,ALCATRAZ,261,3,mixed,loc,4.0,1.272,mixed
45,46,16,study,JACQUES CHIRAC,113,3,mixed,cel,2.0,1.265,mixed
45,46,17,study,DANNY DEVITO,67,3,mixed,cel,2.0,1.192,mixed
45,46,18,study,CHRISTOPHER WALKEN,55,3,mixed,cel,4.0,1.749,mixed
45,46,19,study,JOAQUIN PHOENIX,130,3,mixed,cel,4.0,1.431,mixed
45,46,20,study,BACKPACK,520,3,mixed,obj,3.0,1.545,mixed
45,46,21,study,BRUSH,548,3,mixed,obj,2.0,1.506,mixed
45,46,22,study,TWEEZERS,747,3,mixed,obj,2.0,1.564,mixed
45,46,23,study,KNIFE,628,3,mixed,obj,2.0,1.633,mixed
45,46,24,study,STAPLE REMOVER,720,3,mixed,obj,2.0,1.643,mixed
45,46,1,recall,STAPLE REMOVER,720,3,mixed,obj,2.0,1.643,mixed
45,46,2,recall,KNIFE,628,3,mixed,obj,2.0,1.633,mixed
45,46,3,recall,ROCK OF GIBRALTAR,435,3,mixed,loc,4.0,2.0869999999999997,mixed
45,46,4,recall,LONDON EYE,371,3,mixed,loc,3.0,1.6269999999999998,mixed
45,46,5,recall,AL PACINO,3,3,mixed,cel,4.0,1.2009999999999998,mixed
45,46,6,recall,MARTHA STEWART,171,3,mixed,cel,2.0,1.3769999999999998,mixed
45,46,7,recall,DANNY DEVITO,67,3,mixed,cel,2.0,1.192,mixed
45,46,8,recall,JOAQUIN PHOENIX,130,3,mixed,cel,4.0,1.431,mixed
45,46,9,recall,BRUSH,548,3,mixed,obj,2.0,1.506,mixed
45,46,10,recall,BOOKBAG,-2,3,mixed,,,,mixed
45,46,11,recall,BACKPACK,520,3,mixed,obj,3.0,1.545,mixed
45,46,12,recall,ALCATRAZ,261,3,mixed,loc,4.0,1.272,mixed
45,46,13,recall,CAMDEN YARDS,285,3,mixed,loc,2.0,1.6740000000000002,mixed
45,48,1,study,ROSEANNE BARR,221,3,mixed,cel,2.0,1.405,mixed
45,48,2,study,JULIA ROBERTS,144,3,mixed,cel,3.0,0.951,mixed
45,48,3,study,MIRROR,652,3,mixed,obj,4.0,1.3090000000000002,mixed
45,48,4,study,SEASHELL,702,3,mixed,obj,2.0,1.554,mixed
45,48,5,study,TOILET SEAT,739,3,mixed,obj,4.0,1.167,mixed
45,48,6,study,CALENDAR,554,3,mixed,obj,4.0,1.238,mixed
45,48,7,study,PRAGUE,429,3,mixed,loc,3.0,1.473,mixed
45,48,8,study,RIO DE JANEIRO,433,3,mixed,loc,4.0,1.4780000000000002,mixed
45,48,9,study,CHARLIZE THERON,50,3,mixed,cel,2.0,1.8969999999999998,mixed
45,48,10,study,REGIS PHILBIN,210,3,mixed,cel,2.0,1.6909999999999998,mixed
45,48,11,study,SHAQUILLE O'NEAL,229,3,mixed,cel,3.0,1.67,mixed
45,48,12,study,KEANU REEVES,150,3,mixed,cel,4.0,1.357,mixed
45,48,13,study,GEORGE WASHINGTON,95,3,mixed,cel,3.0,1.609,mixed
45,48,14,study,HELEN HUNT,103,3,mixed,cel,3.0,1.633,mixed
45,48,15,study,BUCKET,549,3,mixed,obj,3.0,2.128,mixed
45,48,16,study,TROPHY,745,3,mixed,obj,1.0,1.8530000000000002,mixed
45,48,17,study,AXE,518,3,mixed,obj,1.0,1.358,mixed
45,48,18,study,VIOLIN,754,3,mixed,obj,1.0,2.307,mixed
45,48,19,study,BIG BEN,274,3,mixed,loc,3.0,1.3530000000000002,mixed
45,48,20,study,BLUE MOSQUE,275,3,mixed,loc,3.0,1.307,mixed
45,48,21,study,VICTORIA FALLS,491,3,mixed,loc,4.0,0.978,mixed
45,48,22,study,QUINCY MARKET,431,3,mixed,loc,1.0,1.432,mixed
45,48,23,study,GOLDEN GATE BRIDGE,331,3,mixed,loc,3.0,1.285,mixed
45,48,24,study,KAUFMAN STADIUM,355,3,mixed,loc,1.0,1.0090000000000001,mixed
45,48,1,recall,KAUFMAN STADIUM,355,3,mixed,loc,1.0,1.0090000000000001,mixed
45,48,2,recall,GOLDEN GATE BRIDGE,331,3,mixed,loc,3.0,1.285,mixed
45,48,3,recall,SHAQUILLE O'NEAL,229,3,mixed,cel,3.0,1.67,mixed
45,48,4,recall,GEORGE WASHINGTON,95,3,mixed,cel,3.0,1.609,mixed
45,48,5,recall,CHARLIZE THERON,50,3,mixed,cel,2.0,1.8969999999999998,mixed
45,48,6,recall,KEANU REEVES,150,3,mixed,cel,4.0,1.357,mixed
45,48,7,recall,BIG BEN,274,3,mixed,loc,3.0,1.3530000000000002,mixed
45,48,8,recall,MIRROR,652,3,mixed,obj,4.0,1.3090000000000002,mixed
45,48,9,recall,TOILET SEAT,739,3,mixed,obj,4.0,1.167,mixed
46,1,1,study,WHIP,762,1,mixed,obj,2.0,1.45,mixed
46,1,2,study,ICE,614,1,mixed,obj,3.0,1.376,mixed
46,1,3,study,DOLLAR,574,1,mixed,obj,4.0,1.7269999999999999,mixed
46,1,4,study,GUGGENHEIM,341,1,mixed,loc,3.0,2.059,mixed
46,1,5,study,ROSE BOWL,438,1,mixed,loc,2.0,1.696,mixed
46,1,6,study,LINDSAY LOHAN,162,1,mixed,cel,2.0,1.797,mixed
46,1,7,study,DAVID HASSELHOFF,71,1,mixed,cel,1.0,1.9269999999999998,mixed
46,1,8,study,MAMMOTH CAVE,378,1,mixed,loc,3.0,2.479,mixed
46,1,9,study,DEVIL'S TOWER,311,1,mixed,loc,3.0,2.401,mixed
46,1,10,study,NAPA VALLEY,399,1,mixed,loc,4.0,1.166,mixed
46,1,11,study,GREAT WALL OF CHINA,339,1,mixed,loc,3.0,1.403,mixed
46,1,12,study,LEAF,635,1,mixed,obj,4.0,1.577,mixed
46,1,13,study,NEST,659,1,mixed,obj,2.0,2.161,mixed
46,1,14,study,BANDAID,523,1,mixed,obj,3.0,1.591,mixed
46,1,15,study,GARTH BROOKS,91,1,mixed,cel,1.0,1.274,mixed
46,1,16,study,KURT COBAIN,156,1,mixed,cel,4.0,1.13,mixed
46,1,17,study,CHARLIZE THERON,50,1,mixed,cel,4.0,2.366,mixed
46,1,18,study,HEATHER GRAHAM,102,1,mixed,cel,3.0,1.8780000000000001,mixed
46,1,19,study,ACORN,512,1,mixed,obj,3.0,1.676,mixed
46,1,20,study,CALCULATOR,553,1,mixed,obj,3.0,1.963,mixed
46,1,21,study,ROCKEFELLER CENTER,436,1,mixed,loc,3.0,1.486,mixed
46,1,22,study,SUEZ CANAL,467,1,mixed,loc,2.0,1.631,mixed
46,1,23,study,BILL GATES,30,1,mixed,cel,2.0,2.394,mixed
46,1,24,study,OWEN WILSON,196,1,mixed,cel,3.0,1.3459999999999999,mixed
46,1,1,recall,OWEN WILSON,196,1,mixed,cel,3.0,1.3459999999999999,mixed
46,1,2,recall,BILL GATES,30,1,mixed,cel,2.0,2.394,mixed
46,1,3,recall,SUEZ CANAL,467,1,mixed,loc,2.0,1.631,mixed
46,1,4,recall,GUGGENHEIM,341,1,mixed,loc,3.0,2.059,mixed
46,1,5,recall,DOLLAR,574,1,mixed,obj,4.0,1.7269999999999999,mixed
46,1,6,recall,ICE,614,1,mixed,obj,3.0,1.376,mixed
46,1,7,recall,ACORN,512,1,mixed,obj,3.0,1.676,mixed
46,1,8,recall,LEAF,635,1,mixed,obj,4.0,1.577,mixed
46,1,9,recall,CHARLIZE THERON,50,1,mixed,cel,4.0,2.366,mixed
46,1,10,recall,LINDSAY LOHAN,162,1,mixed,cel,2.0,1.797,mixed
46,1,11,recall,GARTH BROOKS,91,1,mixed,cel,1.0,1.274,mixed
46,1,12,recall,KURT COBAIN,156,1,mixed,cel,4.0,1.13,mixed
46,1,13,recall,DEVIL'S TOWER,311,1,mixed,loc,3.0,2.401,mixed
46,1,14,recall,NAPA VALLEY,399,1,mixed,loc,4.0,1.166,mixed
46,1,15,recall,BANDAID,523,1,mixed,obj,3.0,1.591,mixed
46,1,16,recall,CALCULATOR,553,1,mixed,obj,3.0,1.963,mixed
46,1,17,recall,GUGGENHEIM,341,1,mixed,loc,3.0,2.059,mixed
46,1,18,recall,OWEN WILSON,196,1,mixed,cel,3.0,1.3459999999999999,mixed
46,1,19,recall,WHIP,762,1,mixed,obj,2.0,1.45,mixed
46,2,1,study,JACKET,619,1,mixed,obj,3.0,2.144,mixed
46,2,2,study,PHONE,672,1,mixed,obj,4.0,1.571,mixed
46,2,3,study,JOHN HANCOCK CENTER,354,1,mixed,loc,3.0,2.021,mixed
46,2,4,study,LOUVRE,372,1,mixed,loc,4.0,1.9140000000000001,mixed
46,2,5,study,GEORGE CLOONEY,93,1,mixed,cel,3.0,1.401,mixed
46,2,6,study,HILLARY CLINTON,105,1,mixed,cel,3.0,2.4130000000000003,mixed
46,2,7,study,MATTHEW PERRY,174,1,mixed,cel,2.0,2.075,mixed
46,2,8,study,PRINCE WILLIAM,202,1,mixed,cel,2.0,1.66,mixed
46,2,9,study,STATUE OF LIBERTY,465,1,mixed,loc,2.0,2.392,mixed
46,2,10,study,LUXEMBOURG PALACE,373,1,mixed,loc,4.0,1.528,mixed
46,2,11,study,SAHARA,440,1,mixed,loc,1.0,1.761,mixed
46,2,12,study,FLORENCE,321,1,mixed,loc,4.0,1.821,mixed
46,2,13,study,TABLE MOUNTAIN,471,1,mixed,loc,2.0,2.95,mixed
46,2,14,study,QUEBEC,430,1,mixed,loc,3.0,1.74,mixed
46,2,15,study,SPRAY PAINT,718,1,mixed,obj,2.0,1.8119999999999998,mixed
46,2,16,study,SEASHELL,702,1,mixed,obj,2.0,2.097,mixed
46,2,17,study,DRESSER,577,1,mixed,obj,4.0,1.348,mixed
46,2,18,study,COLANDER,563,1,mixed,obj,3.0,2.571,mixed
46,2,19,study,PEDAL,665,1,mixed,obj,3.0,2.0269999999999997,mixed
46,2,20,study,GARLIC,593,1,mixed,obj,3.0,2.295,mixed
46,2,21,study,SAM WATERSTON,223,1,mixed,cel,4.0,1.089,mixed
46,2,22,study,CHER,52,1,mixed,cel,2.0,1.994,mixed
46,2,23,study,ANTONIO BANDERAS,16,1,mixed,cel,3.0,1.49,mixed
46,2,24,study,DONALD RUMSFELD,79,1,mixed,cel,1.0,1.251,mixed
46,2,1,recall,DONALD RUMSFELD,79,1,mixed,cel,1.0,1.251,mixed
46,2,2,recall,CHER,52,1,mixed,cel,2.0,1.994,mixed
46,2,3,recall,MATTHEW PERRY,174,1,mixed,cel,2.0,2.075,mixed
46,2,4,recall,GEORGE CLOONEY,93,1,mixed,cel,3.0,1.401,mixed
46,2,5,recall,JACKET,619,1,mixed,obj,3.0,2.144,mixed
46,2,6,recall,COLANDER,563,1,mixed,obj,3.0,2.571,mixed
46,2,7,recall,PHONE,672,1,mixed,obj,4.0,1.571,mixed
46,2,8,recall,PEDAL,665,1,mixed,obj,3.0,2.0269999999999997,mixed
46,2,9,recall,LUXEMBOURG PALACE,373,1,mixed,loc,4.0,1.528,mixed
46,2,10,recall,SAHARA,440,1,mixed,loc,1.0,1.761,mixed
46,2,11,recall,TABLE MOUNTAIN,471,1,mixed,loc,2.0,2.95,mixed
46,2,12,recall,JOHN HANCOCK CENTER,354,1,mixed,loc,3.0,2.021,mixed
46,2,13,recall,DONALD RUMSFELD,79,1,mixed,cel,1.0,1.251,mixed
46,2,14,recall,SAM WATERSTON,223,1,mixed,cel,4.0,1.089,mixed
46,2,15,recall,QUEBEC,430,1,mixed,loc,3.0,1.74,mixed
46,2,16,recall,STATUE OF LIBERTY,465,1,mixed,loc,2.0,2.392,mixed
46,2,17,recall,FLORENCE,321,1,mixed,loc,4.0,1.821,mixed
46,3,1,study,VICTORIA FALLS,491,1,mixed,loc,3.0,1.796,mixed
46,3,2,study,MASSACHUSETS STATE HOUSE,380,1,mixed,loc,3.0,2.609,mixed
46,3,3,study,QUARTER,683,1,mixed,obj,4.0,1.2670000000000001,mixed
46,3,4,study,WATER GUN,759,1,mixed,obj,2.0,2.1109999999999998,mixed
46,3,5,study,JOHN TRAVOLTA,139,1,mixed,cel,2.0,1.442,mixed
46,3,6,study,ARNOLD SCHWARZENEGGER,17,1,mixed,cel,2.0,2.2,mixed
46,3,7,study,JAY LENO,119,1,mixed,cel,3.0,1.551,mixed
46,3,8,study,CHRIS FARLEY,53,1,mixed,cel,3.0,1.236,mixed
46,3,9,study,BUCKET,549,1,mixed,obj,2.0,1.845,mixed
46,3,10,study,SHOVEL,707,1,mixed,obj,2.0,3.201,mixed
46,3,11,study,GLOBE,597,1,mixed,obj,2.0,2.427,mixed
46,3,12,study,SEAN COMBS,227,1,mixed,cel,1.0,2.003,mixed
46,3,13,study,BRITNEY SPEARS,40,1,mixed,cel,2.0,1.962,mixed
46,3,14,study,NEWGRANGE,402,1,mixed,loc,3.0,2.464,mixed
46,3,15,study,ABU SIMBEL,256,1,mixed,loc,3.0,2.434,mixed
46,3,16,study,WASHINGTON MONUMENT,497,1,mixed,loc,3.0,1.472,mixed
46,3,17,study,BALLOON,521,1,mixed,obj,1.0,1.841,mixed
46,3,18,study,BASKET,530,1,mixed,obj,2.0,1.347,mixed
46,3,19,study,SHAMPOO,703,1,mixed,obj,4.0,1.119,mixed
46,3,20,study,ROBIN WILLIAMS,218,1,mixed,cel,3.0,1.2109999999999999,mixed
46,3,21,study,KATIE HOLMES,149,1,mixed,cel,4.0,1.0490000000000002,mixed
46,3,22,study,ANGEL FALLS,263,1,mixed,loc,3.0,1.5530000000000002,mixed
46,3,23,study,ST MARKS BASILICA,462,1,mixed,loc,3.0,2.506,mixed
46,3,24,study,MALL OF AMERICA,377,1,mixed,loc,2.0,1.5819999999999999,mixed
46,3,1,recall,MALL OF AMERICA,377,1,mixed,loc,2.0,1.5819999999999999,mixed
46,3,2,recall,ST MARKS BASILICA,462,1,mixed,loc,3.0,2.506,mixed
46,3,3,recall,KATIE HOLMES,149,1,mixed,cel,4.0,1.0490000000000002,mixed
46,3,4,recall,SHAMPOO,703,1,mixed,obj,4.0,1.119,mixed
46,3,5,recall,ROBIN WILLIAMS,218,1,mixed,cel,3.0,1.2109999999999999,mixed
46,3,6,recall,NEWGRANGE,402,1,mixed,loc,3.0,2.464,mixed
46,3,7,recall,GLOBE,597,1,mixed,obj,2.0,2.427,mixed
46,3,8,recall,BASKET,530,1,mixed,obj,2.0,1.347,mixed
46,3,9,recall,CHRIS FARLEY,53,1,mixed,cel,3.0,1.236,mixed
46,3,10,recall,SHOVEL,707,1,mixed,obj,2.0,3.201,mixed
46,3,11,recall,QUARTER,683,1,mixed,obj,4.0,1.2670000000000001,mixed
46,3,12,recall,VICTORIA FALLS,491,1,mixed,loc,3.0,1.796,mixed
46,3,13,recall,ANGEL FALLS,263,1,mixed,loc,3.0,1.5530000000000002,mixed
46,3,14,recall,ABU SIMBEL,256,1,mixed,loc,3.0,2.434,mixed
46,4,1,study,BROOM,547,1,mixed,obj,3.0,1.754,mixed
46,4,2,study,WEDDING DRESS,760,1,mixed,obj,1.0,1.4869999999999999,mixed
46,4,3,study,SHIRT,705,1,mixed,obj,4.0,1.06,mixed
46,4,4,study,KEYBOARD,624,1,mixed,obj,4.0,1.046,mixed
46,4,5,study,LADLE,630,1,mixed,obj,2.0,2.293,mixed
46,4,6,study,MICROPHONE,650,1,mixed,obj,2.0,2.265,mixed
46,4,7,study,UMA THURMAN,246,1,mixed,cel,3.0,1.899,mixed
46,4,8,study,TERRELL OWENS,238,1,mixed,cel,1.0,1.882,mixed
46,4,9,study,CINDY CRAWFORD,56,1,mixed,cel,4.0,1.905,mixed
46,4,10,study,ALEC BALDWIN,6,1,mixed,cel,4.0,0.889,mixed
46,4,11,study,MOULIN ROUGE,391,1,mixed,loc,2.0,2.189,mixed
46,4,12,study,DEATH VALLEY,309,1,mixed,loc,2.0,1.6980000000000002,mixed
46,4,13,study,CAPE OF GOOD HOPE,289,1,mixed,loc,3.0,2.273,mixed
46,4,14,study,TIMBUKTU,476,1,mixed,loc,3.0,2.13,mixed
46,4,15,study,MISSISSIPPI RIVER,386,1,mixed,loc,2.0,2.897,mixed
46,4,16,study,COVENT GARDEN,307,1,mixed,loc,3.0,2.491,mixed
46,4,17,study,PIN,677,1,mixed,obj,3.0,2.403,mixed
46,4,18,study,PEN,668,1,mixed,obj,4.0,0.96,mixed
46,4,19,study,SERENGETI PLAIN,447,1,mixed,loc,3.0,2.044,mixed
46,4,20,study,HAYDEN PLANETARIUM,343,1,mixed,loc,4.0,2.575,mixed
46,4,21,study,COURTENEY COX,62,1,mixed,cel,2.0,1.521,mixed
46,4,22,study,MARGARET THATCHER,168,1,mixed,cel,1.0,1.2830000000000001,mixed
46,4,23,study,NEWT GINGRICH,190,1,mixed,cel,1.0,1.138,mixed
46,4,24,study,RICKY MARTIN,214,1,mixed,cel,2.0,1.91,mixed
46,4,1,recall,MARGARET THATCHER,168,1,mixed,cel,1.0,1.2830000000000001,mixed
46,4,2,recall,NEWT GINGRICH,190,1,mixed,cel,1.0,1.138,mixed
46,4,3,recall,RICKY MARTIN,214,1,mixed,cel,2.0,1.91,mixed
46,4,4,recall,COURTENEY COX,62,1,mixed,cel,2.0,1.521,mixed
46,4,5,recall,ALEC BALDWIN,6,1,mixed,cel,4.0,0.889,mixed
46,4,6,recall,CINDY CRAWFORD,56,1,mixed,cel,4.0,1.905,mixed
46,4,7,recall,PIN,677,1,mixed,obj,3.0,2.403,mixed
46,4,8,recall,PEN,668,1,mixed,obj,4.0,0.96,mixed
46,4,9,recall,HAYDEN PLANETARIUM,343,1,mixed,loc,4.0,2.575,mixed
46,4,10,recall,BROOM,547,1,mixed,obj,3.0,1.754,mixed
46,4,11,recall,KEYBOARD,624,1,mixed,obj,4.0,1.046,mixed
46,4,12,recall,SHIRT,705,1,mixed,obj,4.0,1.06,mixed
46,4,13,recall,WEDDING DRESS,760,1,mixed,obj,1.0,1.4869999999999999,mixed
46,4,14,recall,CAPE OF GOOD HOPE,289,1,mixed,loc,3.0,2.273,mixed
46,4,15,recall,MISSISSIPPI RIVER,386,1,mixed,loc,2.0,2.897,mixed
46,4,16,recall,MICROPHONE,650,1,mixed,obj,2.0,2.265,mixed
46,4,17,recall,LADLE,630,1,mixed,obj,2.0,2.293,mixed
46,6,1,study,JANET RENO,116,1,mixed,cel,2.0,1.68,mixed
46,6,2,study,VINCE VAUGHN,249,1,mixed,cel,3.0,1.331,mixed
46,6,3,study,BLENDER,537,1,mixed,obj,2.0,2.432,mixed
46,6,4,study,INHALER,615,1,mixed,obj,1.0,1.318,mixed
46,6,5,study,LADDER,629,1,mixed,obj,2.0,2.069,mixed
46,6,6,study,TOOTHPASTE,741,1,mixed,obj,4.0,1.339,mixed
46,6,7,study,LEMON,637,1,mixed,obj,2.0,2.385,mixed
46,6,8,study,BROOKLYN BRIDGE,280,1,mixed,loc,2.0,2.5180000000000002,mixed
46,6,9,study,STONEHENGE,466,1,mixed,loc,3.0,1.6769999999999998,mixed
46,6,10,study,MOP,655,1,mixed,obj,2.0,2.668,mixed
46,6,11,study,TV,746,1,mixed,obj,4.0,1.003,mixed
46,6,12,study,SOCK,715,1,mixed,obj,4.0,1.265,mixed
46,6,13,study,MICHAEL JACKSON,179,1,mixed,cel,2.0,2.0340000000000003,mixed
46,6,14,study,JON VOIGHT,143,1,mixed,cel,2.0,2.748,mixed
46,6,15,study,FRANKLIN D ROOSEVELT,89,1,mixed,cel,3.0,1.472,mixed
46,6,16,study,DAVID BECKHAM,69,1,mixed,cel,2.0,1.824,mixed
46,6,17,study,DENZEL WASHINGTON,75,1,mixed,cel,3.0,1.263,mixed
46,6,18,study,GLENN CLOSE,96,1,mixed,cel,2.0,2.641,mixed
46,6,19,study,BRITISH MUSEUM,279,1,mixed,loc,4.0,1.537,mixed
46,6,20,study,ARUBA,267,1,mixed,loc,3.0,2.396,mixed
46,6,21,study,LES INVALIDES,364,1,mixed,loc,2.0,2.089,mixed
46,6,22,study,SUPERDOME,468,1,mixed,loc,2.0,1.6780000000000002,mixed
46,6,23,study,SIERRA NEVADA,452,1,mixed,loc,3.0,1.681,mixed
46,6,24,study,KITTY HAWK BEACH,357,1,mixed,loc,4.0,1.135,mixed
46,6,1,recall,KITTY HAWK BEACH,357,1,mixed,loc,4.0,1.135,mixed
46,6,2,recall,LES INVALIDES,364,1,mixed,loc,2.0,2.089,mixed
46,6,3,recall,SUPERDOME,468,1,mixed,loc,2.0,1.6780000000000002,mixed
46,6,4,recall,STONEHENGE,466,1,mixed,loc,3.0,1.6769999999999998,mixed
46,6,5,recall,BRITISH MUSEUM,279,1,mixed,loc,4.0,1.537,mixed
46,6,6,recall,ARUBA,267,1,mixed,loc,3.0,2.396,mixed
46,6,7,recall,GLENN CLOSE,96,1,mixed,cel,2.0,2.641,mixed
46,6,8,recall,DENZEL WASHINGTON,75,1,mixed,cel,3.0,1.263,mixed
46,6,9,recall,MOP,655,1,mixed,obj,2.0,2.668,mixed
46,6,10,recall,TV,746,1,mixed,obj,4.0,1.003,mixed
46,6,11,recall,LEMON,637,1,mixed,obj,2.0,2.385,mixed
46,11,1,study,KEVIN SPACEY,153,1,mixed,cel,4.0,0.9470000000000001,mixed
46,11,2,study,GEORGE WASHINGTON,95,1,mixed,cel,3.0,1.141,mixed
46,11,3,study,SIENA,451,1,mixed,loc,3.0,1.4980000000000002,mixed
46,11,4,study,CLIFF PALACE,301,1,mixed,loc,3.0,2.072,mixed
46,11,5,study,VASE,752,1,mixed,obj,2.0,1.7069999999999999,mixed
46,11,6,study,CAR SEAT,558,1,mixed,obj,1.0,2.371,mixed
46,11,7,study,KEN GRIFFEY,152,1,mixed,cel,2.0,1.485,mixed
46,11,8,study,JIM BELUSHI,124,1,mixed,cel,2.0,1.485,mixed
46,11,9,study,CHRISTOPHER REEVE,54,1,mixed,cel,3.0,1.594,mixed
46,11,10,study,VERRAZANO NARROWS,488,1,mixed,loc,3.0,1.995,mixed
46,11,11,study,FORBIDDEN CITY,322,1,mixed,loc,3.0,1.41,mixed
46,11,12,study,GALAPAGOS ISLANDS,323,1,mixed,loc,4.0,1.278,mixed
46,11,13,study,SAN FRANCISCO,444,1,mixed,loc,4.0,2.184,mixed
46,11,14,study,BRICK,546,1,mixed,obj,4.0,2.016,mixed
46,11,15,study,MODEM,654,1,mixed,obj,4.0,1.3869999999999998,mixed
46,11,16,study,WATCH,758,1,mixed,obj,3.0,1.15,mixed
46,11,17,study,SARAH JESSICA PARKER,225,1,mixed,cel,2.0,2.43,mixed
46,11,18,study,MATT DAMON,173,1,mixed,cel,3.0,1.7069999999999999,mixed
46,11,19,study,CATHERINE ZETA JONES,48,1,mixed,cel,3.0,1.64,mixed
46,11,20,study,CACTUS,552,1,mixed,obj,2.0,1.325,mixed
46,11,21,study,GAS MASK,594,1,mixed,obj,1.0,1.5730000000000002,mixed
46,11,22,study,CRAYONS,567,1,mixed,obj,2.0,1.306,mixed
46,11,23,study,AMAZON RIVER,262,1,mixed,loc,3.0,1.189,mixed
46,11,24,study,PEARL HARBOR,416,1,mixed,loc,3.0,1.713,mixed
46,11,1,recall,PEARL HARBOR,416,1,mixed,loc,3.0,1.713,mixed
46,11,2,recall,AMAZON RIVER,262,1,mixed,loc,3.0,1.189,mixed
46,11,3,recall,CATHERINE ZETA JONES,48,1,mixed,cel,3.0,1.64,mixed
46,11,4,recall,SARAH JESSICA PARKER,225,1,mixed,cel,2.0,2.43,mixed
46,11,5,recall,MATT DAMON,173,1,mixed,cel,3.0,1.7069999999999999,mixed
46,11,6,recall,KEVIN SPACEY,153,1,mixed,cel,4.0,0.9470000000000001,mixed
46,11,7,recall,GAS MASK,594,1,mixed,obj,1.0,1.5730000000000002,mixed
46,11,8,recall,CRAYONS,567,1,mixed,obj,2.0,1.306,mixed
46,11,9,recall,MODEM,654,1,mixed,obj,4.0,1.3869999999999998,mixed
46,11,10,recall,VASE,752,1,mixed,obj,2.0,1.7069999999999999,mixed
46,11,11,recall,PEARL HARBOR,416,1,mixed,loc,3.0,1.713,mixed
46,11,12,recall,SIENA,451,1,mixed,loc,3.0,1.4980000000000002,mixed
46,11,13,recall,GALAPAGOS ISLANDS,323,1,mixed,loc,4.0,1.278,mixed
46,11,14,recall,SAN FRANCISCO,444,1,mixed,loc,4.0,2.184,mixed
46,12,1,study,FLOWER,589,1,mixed,obj,2.0,0.995,mixed
46,12,2,study,ALLENWRENCH,513,1,mixed,obj,3.0,1.524,mixed
46,12,3,study,MR. T,186,1,mixed,cel,2.0,1.472,mixed
46,12,4,study,WHITNEY HOUSTON,251,1,mixed,cel,2.0,1.639,mixed
46,12,5,study,LUCY LIU,165,1,mixed,cel,3.0,1.321,mixed
46,12,6,study,MADONNA,166,1,mixed,cel,2.0,1.391,mixed
46,12,7,study,ALEX TREBEK,8,1,mixed,cel,4.0,1.2830000000000001,mixed
46,12,8,study,PLACE DE LA CONCORDE,424,1,mixed,loc,3.0,2.399,mixed
46,12,9,study,DOME OF THE ROCK,312,1,mixed,loc,2.0,1.649,mixed
46,12,10,study,KENSINGTON PALACE,356,1,mixed,loc,3.0,1.575,mixed
46,12,11,study,AYERS ROCK,270,1,mixed,loc,3.0,1.7690000000000001,mixed
46,12,12,study,ALLEN IVERSON,10,1,mixed,cel,2.0,1.6480000000000001,mixed
46,12,13,study,MAHATMA GANDHI,167,1,mixed,cel,3.0,2.073,mixed
46,12,14,study,STEPHEN COLBERT,232,1,mixed,cel,4.0,1.178,mixed
46,12,15,study,CAPE HORN,288,1,mixed,loc,3.0,1.939,mixed
46,12,16,study,SISTINE CHAPEL,453,1,mixed,loc,3.0,1.673,mixed
46,12,17,study,SALT FLATS,441,1,mixed,loc,2.0,1.594,mixed
46,12,18,study,INDEPENDENCE HALL,349,1,mixed,loc,2.0,2.314,mixed
46,12,19,study,HANDLE,607,1,mixed,obj,3.0,1.5030000000000001,mixed
46,12,20,study,WAFFLE,755,1,mixed,obj,2.0,2.7489999999999997,mixed
46,12,21,study,BANANA,522,1,mixed,obj,2.0,1.484,mixed
46,12,22,study,LIPSTICK,642,1,mixed,obj,1.0,1.219,mixed
46,12,23,study,MICROCHIP,649,1,mixed,obj,4.0,1.2329999999999999,mixed
46,12,24,study,VACUUM CLEANER,751,1,mixed,obj,2.0,2.498,mixed
